first_down_penalty,penalty,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,penalty_type,wpa
0.0,0.0,,,,,,0.0003382861614227
0.0,0.0,,,,,,0.0022139251232147
0.0,0.0,,,,,,-0.0396048426628113
0.0,0.0,,,,,,0.0839625597000122
0.0,0.0,,,,,,-0.0045745074748992
0.0,0.0,,,,,,0.136851332195502
0.0,0.0,,,,,,0.0017358148019496
0.0,0.0,,,,,,0.0223586559295654
0.0,0.0,,,,,,0.0191431641578674
0.0,0.0,,,,,,0.0242719650268555
0.0,0.0,,,,,,0.0202920138835907
0.0,0.0,,,,,,0.0099435448646545
0.0,0.0,,,,,,-0.0049127042293548
0.0,0.0,,,,,,0.002371072769165
0.0,0.0,,,,,,-0.0527592599391937
0.0,0.0,,,,,,0.0630068480968475
0.0,0.0,,,,,,-0.0104685127735138
0.0,0.0,,,,,,-0.0234901010990143
0.0,0.0,,,,,,-0.0324987173080444
0.0,0.0,,,,,,0.0058728754520416
0.0,0.0,,,,,,0.0003373622894287
0.0,0.0,,,,,,-0.0054122805595398
0.0,0.0,,,,,,-0.0032169818878173
0.0,0.0,,,,,,-0.0361203551292419
0.0,0.0,,,,,,0.0131626129150391
0.0,0.0,,,,,,0.0100162029266357
0.0,0.0,,,,,,0.0265800356864929
0.0,0.0,,,,,,0.0169793963432312
0.0,0.0,,,,,,0.0167896151542664
0.0,1.0,BUF,00-0037248,J.Cook,5.0,False Start,-0.0595628321170807
0.0,0.0,,,,,,0.0454878509044647
0.0,0.0,,,,,,0.0367485880851746
0.0,0.0,,,,,,-0.0139728188514709
0.0,0.0,,,,,,0.0088443160057067
0.0,0.0,,,,,,0.0331659913063049
0.0,0.0,,,,,,0.0028071403503418
0.0,0.0,,,,,,-0.0037466883659362
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0236010551452637
0.0,0.0,,,,,,0.0533336620348119
0.0,0.0,,,,,,0.0025460500699854
0.0,0.0,,,,,,0.0003091990947723
0.0,0.0,,,,,,0.0133895576000214
0.0,0.0,,,,,,0.0062933266162872
0.0,0.0,,,,,,-0.0177964866161346
0.0,0.0,,,,,,-0.0267300307750702
0.0,0.0,,,,,,-0.0359557569026947
0.0,0.0,,,,,,0.142945051193237
0.0,0.0,,,,,,0.0090756118297576
0.0,0.0,,,,,,-0.0503670871257782
0.0,0.0,,,,,,-0.0477507710456848
0.0,0.0,,,,,,-0.0244795680046082
0.0,1.0,BUF,00-0036976,S.Brown,0.0,False Start,0.0
0.0,0.0,,,,,,0.0180381536483765
0.0,0.0,,,,,,-0.0329217314720154
0.0,0.0,,,,,,0.0303611755371094
0.0,0.0,,,,,,0.0178535580635071
0.0,0.0,,,,,,-0.0073278546333313
0.0,0.0,,,,,,0.0129036903381348
0.0,0.0,,,,,,-0.0009163618087768
0.0,0.0,,,,,,0.0236607789993286
0.0,0.0,,,,,,-0.0104226469993591
0.0,1.0,BUF,00-0033904,D.Dawkins,5.0,False Start,-0.008974552154541
0.0,0.0,,,,,,-0.0472080111503601
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0112205147743225
0.0,1.0,DEN,00-0038976,M.Mims,7.0,Unnecessary Roughness,8.86023044586182e-05
0.0,0.0,,,,,,0.0179496109485626
0.0,0.0,,,,,,0.003059446811676
0.0,0.0,,,,,,-0.0028892457485199
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0106846392154694
0.0,0.0,,,,,,-0.0007019937038421
0.0,0.0,,,,,,-0.0170582234859467
1.0,1.0,BUF,00-0037288,C.Benford,5.0,Defensive Holding,0.0238040387630463
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0765913128852844
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0930790603160858
0.0,0.0,,,,,,0.0228188037872314
0.0,0.0,,,,,,0.0031013488769531
0.0,0.0,,,,,,0.0254049897193909
0.0,0.0,,,,,,0.0132929086685181
0.0,0.0,,,,,,0.0521047711372376
0.0,0.0,,,,,,-0.0037460923194885
0.0,0.0,,,,,,-0.0107355713844299
0.0,0.0,,,,,,-0.0441727042198181
0.0,0.0,,,,,,-0.0156093835830688
0.0,0.0,,,,,,-0.0090905725955963
0.0,0.0,,,,,,-0.0077789723873138
0.0,0.0,,,,,,-0.0216147303581238
0.0,0.0,,,,,,-0.0380176603794098
0.0,0.0,,,,,,0.0342857539653778
0.0,0.0,,,,,,-0.010346531867981
0.0,0.0,,,,,,0.0443933606147766
0.0,1.0,BUF,00-0038933,D.Kincaid,10.0,Offensive Holding,-0.0354109406471252
0.0,0.0,,,,,,0.0149611234664917
1.0,1.0,DEN,00-0036221,B.Jones,15.0,Unnecessary Roughness,0.0298721790313721
0.0,0.0,,,,,,0.0009694695472717
0.0,0.0,,,,,,0.037190854549408
0.0,0.0,,,,,,-0.0067358016967773
0.0,0.0,,,,,,-0.018954873085022
0.0,0.0,,,,,,0.0192272067070007
0.0,0.0,,,,,,0.072211184527725
0.0,0.0,,,,,,0.0163181712962687
0.0,0.0,,,,,,0.0118600130081177
0.0,0.0,,,,,,-0.0115476474165916
0.0,0.0,,,,,,-0.0015339851379394
0.0,1.0,DEN,00-0039868,T.Franklin,5.0,False Start,-0.0149576887488365
0.0,0.0,,,,,,-0.0124784633517265
0.0,0.0,,,,,,-0.0068608671426773
0.0,0.0,,,,,,-0.0079328417778015
0.0,0.0,,,,,,0.0104013085365295
0.0,0.0,,,,,,0.0194602274100895
0.0,0.0,,,,,,2.33854402189593e-05
0.0,0.0,,,,,,-0.0014940677210688
0.0,0.0,,,,,,0.0005358131602406
0.0,0.0,,,,,,0.0023246277123689
0.0,0.0,,,,,,0.0036043152213096
0.0,0.0,,,,,,0.0026418026536703
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0047831274569034
0.0,0.0,,,,,,-0.0036094076931476
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0026972712948918
0.0,0.0,,,,,,-0.0094904033467173
0.0,0.0,,,,,,-0.0005452036857604
0.0,0.0,,,,,,0.0014159679412841
0.0,0.0,,,,,,0.0008009076118469
0.0,0.0,,,,,,-0.0005992650985717
0.0,0.0,,,,,,0.0005572438240051
0.0,0.0,,,,,,3.17692756652832e-05
0.0,0.0,,,,,,0.0001035928726196
0.0,0.0,,,,,,6.6220760345459e-05
0.0,0.0,,,,,,-0.0008184313774108
0.0,0.0,,,,,,0.0
0.0,1.0,BUF,00-0033555,M.Hollins,15.0,Taunting,0.0003451108932495
0.0,0.0,,,,,,0.0
0.0,1.0,BUF,,,5.0,Illegal Shift,-0.0005087852478027
0.0,0.0,,,,,,-0.0003162622451782
0.0,0.0,,,,,,0.0004863739013671
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0003195405006408
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0010413038544356
0.0,0.0,,,,,,-4.84642514493316e-05
0.0,0.0,,,,,,-6.81707751937211e-06
0.0,0.0,,,,,,-4.06556064262986e-05
0.0,0.0,,,,,,-0.0001635165826883
0.0,0.0,,,,,,-6.95534108672291e-05
0.0,0.0,,,,,,-6.33001327514648e-05
0.0,0.0,,,,,,0.0001099705696105
0.0,0.0,,,,,,
0.0,0.0,,,,,,
0.0,0.0,,,,,,
0.0,0.0,,,,,,-0.0805058777332306
0.0,0.0,,,,,,0.0752109289169312
0.0,0.0,,,,,,-0.0104643702507019
0.0,0.0,,,,,,0.04176579996507
0.0,0.0,,,,,,0.0015750022276179
0.0,1.0,GB,00-0037306,J.FitzPatrick,10.0,Offensive Holding,-0.0122980922460556
0.0,0.0,,,,,,-0.010094478726387
0.0,0.0,,,,,,-0.011930838227272
0.0,0.0,,,,,,-0.0205329209566116
0.0,0.0,,,,,,0.0545308291912079
0.0,0.0,,,,,,-0.0034398436546325
0.0,0.0,,,,,,0.0563298463821411
0.0,0.0,,,,,,-0.0050421357154846
0.0,0.0,,,,,,0.0021575689315795
0.0,0.0,,,,,,-0.0277499556541443
0.0,0.0,,,,,,-0.012379989027977
0.0,0.0,,,,,,-0.0108867585659027
0.0,0.0,,,,,,0.0107082575559616
0.0,0.0,,,,,,0.028329074382782
0.0,0.0,,,,,,-0.0055836737155914
0.0,0.0,,,,,,-0.0038131177425384
0.0,0.0,,,,,,-0.065900132060051
0.0,0.0,,,,,,0.0057900995016098
0.0,0.0,,,,,,0.0239848494529724
0.0,0.0,,,,,,0.0161049962043762
0.0,0.0,,,,,,-0.0055186748504638
0.0,0.0,,,,,,-0.0059621930122375
0.0,0.0,,,,,,0.0244078636169434
0.0,0.0,,,,,,-0.0076977014541626
0.0,0.0,,,,,,0.0121259093284607
0.0,0.0,,,,,,-0.0061639547348022
0.0,0.0,,,,,,-0.0147668123245239
0.0,0.0,,,,,,-0.0199458599090576
0.0,0.0,,,,,,-0.0109690725803375
0.0,0.0,,,,,,0.0002098530530929
0.0,0.0,,,,,,-0.0081423819065094
0.0,0.0,,,,,,-0.0073729008436203
0.0,0.0,,,,,,-0.003611147403717
0.0,1.0,PHI,00-0036912,D.Smith,5.0,Illegal Motion,-0.007942259311676
0.0,0.0,,,,,,-0.0148742198944092
0.0,0.0,,,,,,-0.0171576142311096
0.0,1.0,PHI,00-0035099,K.Blasingame,5.0,False Start,-0.0057131052017211
0.0,0.0,,,,,,0.0155755430459976
0.0,0.0,,,,,,-0.0087406635284423
0.0,0.0,,,,,,0.0111539959907532
0.0,0.0,,,,,,-0.0081930011510849
0.0,0.0,,,,,,0.0086323767900466
0.0,0.0,,,,,,0.0275422781705856
0.0,0.0,,,,,,0.0006131827831268
0.0,0.0,,,,,,-0.0312080681324005
0.0,0.0,,,,,,0.0081805437803268
0.0,0.0,,,,,,0.0466906875371933
0.0,1.0,GB,00-0039819,T.Glover,5.0,Ineligible Downfield Pass,-0.0140281170606613
0.0,0.0,,,,,,-0.0032374113798141
0.0,0.0,,,,,,-0.031668558716774
0.0,0.0,,,,,,-0.0310886204242706
0.0,0.0,,,,,,-0.0395953208208084
0.0,0.0,,,,,,-0.0154632329940796
0.0,0.0,,,,,,-0.0131219625473022
0.0,0.0,,,,,,0.0098010897636413
0.0,1.0,PHI,00-0039002,S.Brown,5.0,Illegal Touch Kick,-0.0200632363557816
0.0,1.0,GB,00-0039819,T.Glover,10.0,Offensive Holding,-0.0170372724533081
0.0,0.0,,,,,,0.0174383372068405
0.0,1.0,GB,00-0039819,T.Glover,10.0,Offensive Holding,-0.012489452958107
0.0,0.0,,,,,,0.0026492327451705
0.0,0.0,,,,,,0.0115638226270676
0.0,0.0,,,,,,0.0152107328176498
0.0,0.0,,,,,,-0.0120703130960464
0.0,0.0,,,,,,-0.0870399326086044
0.0,0.0,,,,,,0.0016820430755615
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0144068002700806
0.0,0.0,,,,,,-0.0197866559028626
0.0,1.0,PHI,00-0034351,D.Goedert,5.0,False Start,-0.0047324299812316
0.0,0.0,,,,,,-0.0062768012285232
0.0,0.0,,,,,,
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.003111720085144
0.0,0.0,,,,,,0.0319907069206238
0.0,0.0,,,,,,-0.0249634981155396
0.0,0.0,,,,,,-0.0244392156600952
0.0,0.0,,,,,,-0.0342099070549011
0.0,0.0,,,,,,0.0339985489845276
0.0,0.0,,,,,,0.0024136751890182
0.0,0.0,,,,,,-0.0144815295934677
0.0,0.0,,,,,,0.0117567628622055
0.0,0.0,,,,,,-0.0022706985473632
0.0,0.0,,,,,,-0.0027365833520889
0.0,0.0,,,,,,0.0591749250888825
0.0,0.0,,,,,,0.0244099199771881
0.0,1.0,GB,00-0038471,K.Telfort,10.0,Offensive Holding,-0.0436869114637375
0.0,0.0,,,,,,-0.0179812461137772
1.0,1.0,PHI,00-0039888,Q.Mitchell,24.0,Defensive Pass Interference,0.0787850022315979
0.0,0.0,,,,,,-0.0157735347747803
0.0,0.0,,,,,,-0.0208530277013779
0.0,0.0,,,,,,-0.0386998355388641
0.0,0.0,,,,,,-0.001776710152626
0.0,0.0,,,,,,0.0156741142272949
0.0,0.0,,,,,,0.0012146830558776
0.0,0.0,,,,,,-0.0044272541999816
0.0,0.0,,,,,,0.0364190936088562
0.0,0.0,,,,,,0.0217620134353638
0.0,0.0,,,,,,0.0433594414815961
0.0,0.0,,,,,,-0.0011830532774983
0.0,0.0,,,,,,-0.0044488683342933
0.0,0.0,,,,,,0.0196056738495827
0.0,0.0,,,,,,-0.0029166862368583
0.0,0.0,,,,,,0.0161179900169373
0.0,0.0,,,,,,-0.0136332511901855
0.0,0.0,,,,,,-0.0097632110118866
0.0,0.0,,,,,,0.0224345251917839
0.0,0.0,,,,,,-0.010520301759243
0.0,0.0,,,,,,0.0773075520992279
0.0,0.0,,,,,,0.0274326938176208
0.0,0.0,,,,,,0.0014670205330795
0.0,0.0,,,,,,0.0050716400146484
0.0,0.0,,,,,,0.0283479690551758
0.0,0.0,,,,,,-0.0046597719192504
0.0,0.0,,,,,,0.0116552710533142
0.0,0.0,,,,,,-0.0389693975448608
0.0,0.0,,,,,,0.0460636019706726
0.0,0.0,,,,,,-0.0079874992370605
1.0,1.0,GB,00-0035133,K.Nixon,15.0,Unnecessary Roughness,0.0359100699424744
0.0,0.0,,,,,,0.0126305222511292
0.0,0.0,,,,,,0.0053171515464782
0.0,1.0,PHI,00-0036912,D.Smith,10.0,Offensive Holding,-0.0057199001312255
0.0,0.0,,,,,,0.002565324306488
0.0,1.0,PHI,00-0030561,L.Johnson,10.0,Offensive Holding,-0.0119446516036987
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.009274423122406
0.0,0.0,,,,,,0.0044307112693786
0.0,0.0,,,,,,-0.0008012875914573
0.0,0.0,,,,,,-0.0052345097064971
0.0,0.0,,,,,,0.0148888006806374
0.0,0.0,,,,,,-0.023181639611721
0.0,0.0,,,,,,-0.0065684616565704
0.0,0.0,,,,,,-0.0309889353811741
0.0,0.0,,,,,,-0.0229027606546879
0.0,0.0,,,,,,-0.0023130178451538
0.0,0.0,,,,,,0.0
1.0,1.0,GB,00-0036642,T.Slaton,15.0,Unnecessary Roughness,0.007093608379364
0.0,0.0,,,,,,-0.0016841292381286
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0012809634208679
0.0,0.0,,,,,,-0.0074536204338073
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0003438964486122
0.0,0.0,,,,,,0.0062754787504673
0.0,0.0,,,,,,-0.0227084215730429
0.0,1.0,GB,00-0037076,S.Rhyan,10.0,Offensive Holding,-0.0018430054187774
0.0,0.0,,,,,,-0.0065303510054946
0.0,0.0,,,,,,0.0131423575803638
0.0,0.0,,,,,,0.0017066840082407
0.0,0.0,,,,,,-0.0237437225878239
0.0,0.0,,,,,,0.0011413097381591
0.0,0.0,,,,,,0.0002482533454895
0.0,0.0,,,,,,
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0158579647541046
0.0,0.0,,,,,,0.0375494062900543
0.0,0.0,,,,,,0.0075276494026184
0.0,0.0,,,,,,0.01800936460495
0.0,0.0,,,,,,0.0499753654003143
0.0,0.0,,,,,,0.0303167104721069
0.0,0.0,,,,,,-0.0153820514678955
0.0,0.0,,,,,,0.0098113417625427
0.0,0.0,,,,,,-0.0578805208206177
0.0,0.0,,,,,,-0.0092111825942993
0.0,0.0,,,,,,0.0092405676841735
0.0,0.0,,,,,,-0.137883126735687
0.0,0.0,,,,,,0.002403438091278
0.0,0.0,,,,,,0.0128054618835449
0.0,0.0,,,,,,-0.0391511917114258
0.0,0.0,,,,,,-0.0318966507911682
0.0,0.0,,,,,,-0.0042236447334289
0.0,0.0,,,,,,0.0462795794010162
0.0,0.0,,,,,,0.008891761302948
0.0,0.0,,,,,,0.0030679702758789
0.0,0.0,,,,,,-0.0175277292728424
0.0,0.0,,,,,,-0.0135462582111359
0.0,1.0,HOU,00-0035150,K.Boyd,15.0,Fair Catch Interference,-0.082534521818161
0.0,1.0,LAC,00-0037295,J.Salyer,5.0,Ineligible Downfield Pass,-0.0337149500846863
0.0,0.0,,,,,,-0.0163921713829041
1.0,1.0,HOU,00-0031565,D.Hunter,5.0,Defensive Holding,0.0553293824195862
0.0,0.0,,,,,,-0.0153362154960632
0.0,0.0,,,,,,-0.0205468535423279
0.0,0.0,,,,,,-0.0115898847579956
0.0,0.0,,,,,,-0.0723059773445129
0.0,0.0,,,,,,0.0221793949604034
0.0,0.0,,,,,,0.0174856781959534
0.0,0.0,,,,,,-0.0166374742984772
0.0,0.0,,,,,,-0.064087837934494
0.0,0.0,,,,,,0.0025084614753723
0.0,1.0,HOU,,,5.0,Delay of Game,-0.0094525814056396
0.0,0.0,,,,,,-0.0079701840877533
0.0,0.0,,,,,,0.0183761119842529
0.0,0.0,,,,,,0.0378329157829285
0.0,0.0,,,,,,-0.0050709247589111
0.0,0.0,,,,,,-0.0104336142539978
0.0,0.0,,,,,,-0.0269539356231689
0.0,0.0,,,,,,-0.0366825461387634
0.0,0.0,,,,,,-0.0004122257232666
0.0,0.0,,,,,,-0.0297902822494507
0.0,0.0,,,,,,-0.0813626646995544
0.0,0.0,,,,,,-0.111565172672272
0.0,0.0,,,,,,0.0151413083076477
0.0,0.0,,,,,,-0.015963077545166
0.0,0.0,,,,,,-0.0452102720737457
0.0,0.0,,,,,,-0.0093065500259399
0.0,0.0,,,,,,-0.0044169723987579
0.0,0.0,,,,,,-0.0172719955444336
0.0,0.0,,,,,,-0.0257681012153626
0.0,0.0,,,,,,0.0792348980903626
0.0,0.0,,,,,,-0.0043181777000427
0.0,0.0,,,,,,-0.017378032207489
0.0,0.0,,,,,,-0.0300804972648621
0.0,0.0,,,,,,-0.022342324256897
0.0,0.0,,,,,,0.0013898313045501
0.0,0.0,,,,,,-0.0319308638572693
0.0,0.0,,,,,,0.0487493872642517
0.0,0.0,,,,,,-0.0047529935836792
0.0,0.0,,,,,,0.0029885172843933
0.0,0.0,,,,,,-0.0156167149543762
0.0,1.0,HOU,00-0035234,T.Howard,11.0,Tripping,-0.0227926373481751
0.0,0.0,,,,,,-0.0218760073184967
0.0,0.0,,,,,,0.100356608629227
0.0,0.0,,,,,,-0.0162412822246552
0.0,0.0,,,,,,0.0828470289707184
0.0,0.0,,,,,,-0.0285640060901642
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0292936861515045
0.0,0.0,,,,,,0.164223284287099
0.0,0.0,,,,,,0.0018737308553421
0.0,0.0,,,,,,0.0003340542316436
0.0,0.0,,,,,,-0.0188125669956207
0.0,0.0,,,,,,-0.0248508751392365
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0399311184883118
0.0,0.0,,,,,,-0.0282505452632904
0.0,0.0,,,,,,0.0056275129318237
0.0,0.0,,,,,,0.0350771546363831
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.004347026348114
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0023209452629089
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,-0.0410565435886383
0.0,0.0,,,,,,0.0080862939357757
0.0,0.0,,,,,,0.005293071269989
0.0,0.0,,,,,,0.0008653402328491
0.0,0.0,,,,,,0.0017946362495422
0.0,0.0,,,,,,0.0884290933609009
0.0,0.0,,,,,,-0.135643631219864
1.0,1.0,HOU,00-0037237,D.Stingley,15.0,Face Mask,0.0711285173892975
0.0,0.0,,,,,,0.0160201489925385
0.0,0.0,,,,,,-0.0240492820739746
0.0,0.0,,,,,,-0.04841548204422
0.0,0.0,,,,,,-0.0960212647914886
0.0,0.0,,,,,,0.0077539086341857
0.0,0.0,,,,,,0.0171425342559814
0.0,0.0,,,,,,0.0184487104415894
0.0,0.0,,,,,,0.0163073539733887
0.0,0.0,,,,,,0.0255914330482483
0.0,1.0,HOU,00-0035234,T.Howard,10.0,Offensive Holding,-0.0250120759010315
0.0,1.0,HOU,00-0033897,J.Mixon,15.0,Unnecessary Roughness,-0.0273880958557129
0.0,1.0,HOU,00-0039857,B.Fisher,10.0,Offensive Holding,-0.0332863330841064
0.0,1.0,LAC,00-0033156,J.Bosa,5.0,Defensive Offside,0.0113669633865356
0.0,0.0,,,,,,-0.0025534629821777
0.0,0.0,,,,,,0.0290505290031433
0.0,0.0,,,,,,-0.0015555173158645
0.0,0.0,,,,,,0.0014814734458923
0.0,0.0,,,,,,-0.0312286168336868
0.0,0.0,,,,,,0.0082497745752334
0.0,0.0,,,,,,-0.0516239106655121
0.0,0.0,,,,,,0.0077892690896987
0.0,0.0,,,,,,0.0072112679481506
0.0,0.0,,,,,,-0.0286855101585388
0.0,0.0,,,,,,-0.0151159167289734
0.0,0.0,,,,,,-0.0085256695747375
0.0,0.0,,,,,,-0.141393157935131
0.0,0.0,,,,,,0.0001971467375869
0.0,0.0,,,,,,0.0105612501502037
0.0,0.0,,,,,,-0.0106524676084518
0.0,0.0,,,,,,0.004210315644741
0.0,0.0,,,,,,0.0172575265169144
0.0,0.0,,,,,,-0.0592048242688179
0.0,0.0,,,,,,0.0068888664245605
0.0,0.0,,,,,,-0.0096269249916076
0.0,0.0,,,,,,-0.0053843259811401
0.0,0.0,,,,,,0.0102613884955645
0.0,0.0,,,,,,0.0041691232472658
0.0,0.0,,,,,,-0.0115372631698847
0.0,0.0,,,,,,-0.0040706833824515
0.0,0.0,,,,,,0.0725359750317961
0.0,0.0,,,,,,-0.0605067956599027
0.0,0.0,,,,,,0.0010234117507934
0.0,0.0,,,,,,-0.0020797252655029
0.0,0.0,,,,,,0.0060809254646301
0.0,0.0,,,,,,-0.0054987072944641
0.0,0.0,,,,,,0.006484568119049
0.0,0.0,,,,,,0.0098280310630798
0.0,0.0,,,,,,-0.0022324323654174
0.0,0.0,,,,,,0.002648115158081
0.0,0.0,,,,,,-4.59551811218262e-05
0.0,0.0,,,,,,0.003593623638153
0.0,0.0,,,,,,0.0008581280708312
0.0,0.0,,,,,,-0.0006484389305114
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0003048181533813
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0013153553009033
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0022513552986174
0.0,0.0,,,,,,2.62985985637343e-05
0.0,0.0,,,,,,-7.03625846654177e-05
0.0,0.0,,,,,,7.23919365555048e-05
0.0,0.0,,,,,,3.7289981264621e-05
0.0,0.0,,,,,,-0.0001193089410662
0.0,0.0,,,,,,-0.0001760955783538
0.0,0.0,,,,,,-0.0001547284191474
0.0,0.0,,,,,,1.78813934326172e-06
0.0,0.0,,,,,,0.0001848936080932
0.0,0.0,,,,,,
0.0,0.0,,,,,,
0.0,0.0,,,,,,0.0062263011932373
0.0,0.0,,,,,,0.0319585800170898
0.0,0.0,,,,,,-0.0179151296615601
0.0,0.0,,,,,,0.0932011604309082
0.0,0.0,,,,,,-0.0210011005401611
0.0,0.0,,,,,,-0.0233117938041687
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0043612122535705
1.0,1.0,MIN,00-0033093,J.Bullard,5.0,Neutral Zone Infraction,0.0577532052993774
0.0,0.0,,,,,,0.0199551524435552
0.0,0.0,,,,,,0.0018060861314265
0.0,0.0,,,,,,0.0060200691223144
0.0,0.0,,,,,,-0.0245362818241119
0.0,0.0,,,,,,-0.0258980691432953
0.0,0.0,,,,,,-0.0063271820545196
0.0,0.0,,,,,,0.0176956355571747
0.0,0.0,,,,,,0.0374979376792908
0.0,0.0,,,,,,0.0103927850723267
0.0,0.0,,,,,,0.0036165118217468
0.0,0.0,,,,,,0.0
0.0,0.0,,,,,,0.0236325860023499
0.0,1.0,LA,00-0039753,B.Limmer,15.0,Unnecessary Roughness,-0.0252435803413391
0.0,0.0,,,,,,-0.0255557894706726
0.0,0.0,,,,,,0.0059406161308288
0.0,0.0,,,,,,0.0108806043863297
0.0,0.0,,,,,,0.0050263255834579
0.0,0.0,,,,,,-0.0076842308044433
0.0,0.0,,,,,,0.0081418752670288
0.0,0.0,,,,,,0.0196952521800995
0.0,0.0,,,,,,0.0124420523643494
0.0,0.0,,,,,,0.0334007441997528
0.0,0.0,,,,,,-0.0320869386196136
0.0,0.0,,,,,,-0.0085715949535369
0.0,0.0,,,,,,-0.0002175271511077
0.0,0.0,,,,,,0.014337956905365
0.0,0.0,,,,,,0.00493985414505
0.0,0.0,,,,,,-0.0145640969276428
0.0,0.0,,,,,,-0.0222212076187134
0.0,0.0,,,,,,-0.0314892530441284
0.0,0.0,,,,,,0.0380370616912842
0.0,0.0,,,,,,0.0295882821083069
0.0,0.0,,,,,,0.0116590559482574
0.0,0.0,,,,,,-0.0686225295066834
0.0,0.0,,,,,,-0.0138315558433533
1.0,1.0,LA,00-0037633,J.Hummel,15.0,Roughing the Kicker,0.0774901509284973
0.0,0.0,,,,,,-0.0116117596626282
0.0,0.0,,,,,,-0.021599143743515
0.0,0.0,,,,,,-0.0632835626602173
0.0,1.0,LA,00-0036603,A.Jackson,10.0,Offensive Holding,-0.0258923768997192
